id,title,repo,suggested_files,context_summary,acceptance_hints,blocker_reason
T-P14-008,API payments: paywall feature flag off prod,guardiao-familia-api,guardiao-familia-api/src/screen-time;guardiao-familia-api/src/notifications;guardiao-familia-api/src/email,"**Objetivo:** API payments: paywall feature flag off prod **Épico:** E-P06 Tempo de tela e pedido extra · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 6** · Repo `guardiao-familia-api` · Baseline `done` **Evidência código:** commit `c64e9f4` — revisar diff como ponto de partida. **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P14-013,API email: template extra-time request,guardiao-familia-api,guardiao-familia-api/src/location;guardiao-familia-api/src/maps;guardiao-familia-api/src/modules/mapbox;guardiao-familia-api/src/screen-time;guardiao-familia-api/app/screen-time,"**Objetivo:** API email: template extra-time request **Épico:** E-P02 Localização e rotas Mapbox · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 6** · Repo `guardiao-familia-api` · Baseline `done` **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P14-014,API content: tutorial CMS API CRUD,guardiao-familia-api,guardiao-familia-api/src/location;guardiao-familia-api/src/maps;guardiao-familia-api/src/modules/mapbox,"**Objetivo:** API content: tutorial CMS API CRUD **Épico:** E-P02 Localização e rotas Mapbox · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 6** · Repo `guardiao-familia-api` · Baseline `done` **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P14-017,API pre-launch: waitlist lead capture API,guardiao-familia-api,guardiao-familia-api/src/location;guardiao-familia-api/src/maps;guardiao-familia-api/src/modules/mapbox,"**Objetivo:** API pre-launch: waitlist lead capture API **Épico:** E-P02 Localização e rotas Mapbox · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 6** · Repo `guardiao-familia-api` · Baseline `done` **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P14-018,API accounting: CPC fiscal endpoints BO,guardiao-familia-api,guardiao-familia-api/src/location;guardiao-familia-api/src/maps;guardiao-familia-api/src/modules/mapbox,"**Objetivo:** API accounting: CPC fiscal endpoints BO **Épico:** E-P02 Localização e rotas Mapbox · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 6** · Repo `guardiao-familia-api` · Baseline `done` **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P14-022,API devices: device supersession integration test,guardiao-familia-api,guardiao-familia-api/src/auth;guardiao-familia-api/src/users;guardiao-familia-api/src/devices;guardiao-familia-api/src/pairing;guardiao-familia-api/src/families;guardiao-familia-api/test;guardiao-familia-api/tests;guardiao-familia-api/__tests__,"**Objetivo:** API devices: device supersession integration test **Épico:** E-P01 Auth, sessão e pareamento · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 6** · Repo `guardiao-familia-api` · Baseline `done` **Evidência código:** commit `f39c9c6` — revisar diff como ponto de partida. **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P14-035,API storage: SOS audio MIME validation,guardiao-familia-api,guardiao-familia-api/src/location;guardiao-familia-api/src/maps;guardiao-familia-api/src/modules/mapbox;guardiao-familia-api/src/sos;guardiao-familia-api/src/escalation;guardiao-familia-api/components/sos,"**Objetivo:** API storage: SOS audio MIME validation **Épico:** E-P02 Localização e rotas Mapbox · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 6** · Repo `guardiao-familia-api` · Baseline `done` **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-001,Mapa rotas matched estabilidade,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map;guardiao-familia-parent/src/location;guardiao-familia-parent/src/maps;guardiao-familia-parent/services/location,"**Objetivo:** Mapa rotas matched estabilidade **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `done` **Evidência código:** commit `f5047fa` — revisar diff como ponto de partida. **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-002,Offline route refresh seguro,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map,"**Objetivo:** Offline route refresh seguro **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `done` **Evidência código:** commit `aef5509` — revisar diff como ponto de partida. **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-010,Remover URL plan config stale,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map,"**Objetivo:** Remover URL plan config stale **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `done` **Evidência código:** commit `dbabadf` — revisar diff como ponto de partida. **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-011,Jest release checks estáveis,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map;guardiao-familia-parent/eas.json;guardiao-familia-parent/app.config.js;guardiao-familia-parent/docs/store;guardiao-familia-parent/fastlane,"**Objetivo:** Jest release checks estáveis **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `done` **Evidência código:** commit `d9529ab` — revisar diff como ponto de partida. **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-012,Paywall permanece desabilitado release,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map;guardiao-familia-parent/eas.json;guardiao-familia-parent/app.config.js;guardiao-familia-parent/docs/store;guardiao-familia-parent/fastlane,"**Objetivo:** Paywall permanece desabilitado release **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `done` **Evidência código:** commit `c64e9f4` — revisar diff como ponto de partida. **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P06-001,API regras tempo de tela CRUD,guardiao-familia-api,guardiao-familia-api/src/screen-time;guardiao-familia-api/src/notifications;guardiao-familia-api/src/email;guardiao-familia-api/app/screen-time,"**Objetivo:** API regras tempo de tela CRUD **Épico:** E-P06 Tempo de tela e pedido extra · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 7** · Repo `guardiao-familia-api` · Baseline `done` **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P06-002,API pedido tempo extra create/decide,guardiao-familia-api,guardiao-familia-api/src/screen-time;guardiao-familia-api/src/notifications;guardiao-familia-api/src/email,"**Objetivo:** API pedido tempo extra create/decide **Épico:** E-P06 Tempo de tela e pedido extra · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 7** · Repo `guardiao-familia-api` · Baseline `done` **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P06-006,E-mail notificação pedido extra,guardiao-familia-api,guardiao-familia-api/src/screen-time;guardiao-familia-api/src/notifications;guardiao-familia-api/src/email;guardiao-familia-api/src/devices;guardiao-familia-api/services/push,"**Objetivo:** E-mail notificação pedido extra **Épico:** E-P06 Tempo de tela e pedido extra · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 7** · Repo `guardiao-familia-api` · Baseline `done` **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P06-008,Política extra-time applies date,guardiao-familia-api,guardiao-familia-api/src/screen-time;guardiao-familia-api/src/notifications;guardiao-familia-api/src/email;guardiao-familia-api/app/screen-time,"**Objetivo:** Política extra-time applies date **Épico:** E-P06 Tempo de tela e pedido extra · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 7** · Repo `guardiao-familia-api` · Baseline `done` **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P08-001,API family members CRUD,guardiao-familia-api,guardiao-familia-api/src/families;guardiao-familia-api/src/family-messages;guardiao-familia-api/src/family-access,"**Objetivo:** API family members CRUD **Épico:** E-P08 Família, mensagens e acesso · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 8** · Repo `guardiao-familia-api` · Baseline `done` **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P08-002,API family messages,guardiao-familia-api,guardiao-familia-api/src/families;guardiao-familia-api/src/family-messages;guardiao-familia-api/src/family-access,"**Objetivo:** API family messages **Épico:** E-P08 Família, mensagens e acesso · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 8** · Repo `guardiao-familia-api` · Baseline `done` **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P08-003,API family access invites,guardiao-familia-api,guardiao-familia-api/src/families;guardiao-familia-api/src/family-messages;guardiao-familia-api/src/family-access,"**Objetivo:** API family access invites **Épico:** E-P08 Família, mensagens e acesso · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 8** · Repo `guardiao-familia-api` · Baseline `done` **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P08-006,Referral rewards API,guardiao-familia-api,guardiao-familia-api/src/families;guardiao-familia-api/src/family-messages;guardiao-familia-api/src/family-access;guardiao-familia-api/src/migrations;guardiao-familia-api/src/database,"**Objetivo:** Referral rewards API **Épico:** E-P08 Família, mensagens e acesso · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 8** · Repo `guardiao-familia-api` · Baseline `done` **Refinamento:** baseline done — validar regressão ou documentar.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
